tag_type,tag
top_2,young adult
top_3,young adult
top_5,children
top_1,fantasy
top_2,young adult
top_3,pendragon
top_4,science fiction
top_5,young adult
top_1,james-patterson
top_2,mystery
top_3,women-s-murder-club
top_5,patterson
top_3,parenting
top_4,feminism
top_5,sociology
top_1,historical-fiction
top_3,historical
top_4,romance
top_5,france
top_1,young adult
top_2,dystopian
top_3,dystopian
top_4,young adult
top_5,fantasy
top_1,thriller
top_3,mystery
top_4,steve-berry
top_5,historical-fiction
top_1,fantasy
top_2,young adult
top_4,horror
top_5,young adult
top_1,fantasy
top_3,paranormal
top_4,romance
top_5,vampires
top_1,disney
top_2,children
top_3,children
top_4,children
top_5,children
top_1,fantasy
top_3,romance
top_4,fantasy
top_5,fantasy
top_1,paranormal
top_2,young adult
top_3,fantasy
top_4,young adult
top_5,vampires
top_1,science fiction
top_2,fantasy
top_3,read-in-2013
top_4,delirium
top_5,teen
top_1,young adult
top_2,dystopian
top_3,dystopian
top_4,young adult
top_5,romance
top_1,fantasy
top_2,artemis-fowl
top_4,young adult
top_5,young adult
top_1,science fiction
top_2,science fiction
top_4,thriller
top_5,science fiction
top_2,biography
top_4,memoir
top_5,medical
top_1,romance
top_2,paranormal
top_3,romance
top_4,demons
top_5,larissa-ione
top_1,classics
top_2,mystery
top_4,crime
top_5,sherlock-holmes
top_1,mystery
top_2,tami-hoag
top_3,thriller
top_4,suspense
top_1,tami-hoag
top_2,mystery
top_3,suspense
top_5,thriller
top_1,mystery
top_2,tami-hoag
top_3,suspense
top_4,thriller
top_2,historical-fiction
top_3,magical-realism
top_4,literary-fiction
top_5,bookclub
top_2,thriller
top_3,james-bond
top_4,espionage
top_5,spy
top_2,james-bond
top_3,thriller
top_4,espionage
top_5,spy
top_1,travel
top_2,france
top_3,paris
top_1,fantasy
top_2,historical-fiction
top_4,witches
top_5,paranormal
top_1,historical-fiction
top_3,historical
top_4,asia
top_5,china
top_1,young adult
top_3,children
top_4,young adult
top_5,classics
top_1,food
top_3,memoir
top_5,memoirs
top_1,young adult
top_2,paranormal
top_3,young adult
top_4,fantasy
top_5,romance
top_1,young adult
top_3,dystopian
top_4,young adult
top_5,dystopian
top_1,science fiction
top_2,fantasy
top_3,horror
top_5,urban-fantasy
top_1,short-stories
top_3,anthology
top_4,vampire
top_5,urban-fantasy
top_1,thriller
top_3,mystery
top_4,jack-reacher
top_5,crime
top_1,jack-reacher
top_2,thriller
top_4,mystery
top_5,audio
top_1,economics
top_2,politics
top_4,history
top_5,philosophy
top_1,science fiction
top_2,science fiction
top_4,horror
top_5,classics
top_1,children
top_2,mystery
top_3,children
top_4,young adult
top_5,children
top_1,vampires
top_2,house-of-night
top_3,young adult
top_4,fantasy
top_5,paranormal
top_1,comics
top_2,graphic novels
top_3,graphic-novel
top_4,superman
top_5,dc
top_1,david-baldacci
top_3,thriller
top_4,mystery
top_5,baldacci
top_1,lisa-jackson
top_2,mystery
top_3,romantic-suspense
top_4,thriller
top_5,suspense
top_1,mystery
top_2,romance
top_3,j-d-robb
top_4,jd-robb
top_5,in-death
top_2,classics
top_3,philosophy
top_4,literature
top_5,german
top_1,fantasy
top_2,mythology
top_3,young adult
top_5,greek-mythology
top_1,science fiction
top_2,science fiction
top_4,dystopian
top_5,young adult
top_1,mystery
top_2,romance
top_3,j-d-robb
top_4,jd-robb
top_5,in-death-series
top_2,young adult
top_4,young adult
top_5,dystopian
top_2,man-booker
top_3,british
top_4,man-booker-prize-winners
top_5,booker-prize
top_1,romance
top_2,paranormal
top_3,vampires
top_4,lara-adrian
top_5,romance
top_1,fantasy
top_2,urban-fantasy
top_3,paranormal
top_4,magic
top_1,science fiction
top_2,science fiction
top_3,warhammer-40k
top_4,horus-heresy
top_5,warhammer
top_1,poetry
top_2,classics
top_3,classics
top_4,literature
top_1,young adult
top_2,romance
top_3,young adult
top_4,contemporary
top_5,chick-lit
top_2,bookclub
top_3,contemporary-fiction
top_4,contemporary
top_5,adult-fiction
top_2,historical-fiction
top_3,classics
top_4,war
top_5,wwii
top_1,fantasy
top_3,magic
top_4,urban-fantasy
top_5,science fiction
top_2,self-help
top_3,spirituality
top_5,spirituality
top_1,vampires
top_2,young adult
top_3,fantasy
top_4,vampire
top_5,romance
top_1,historical-fiction
top_3,china
top_4,historical
top_5,asia
top_2,crime
top_3,mafia
top_4,thriller
top_5,mario-puzo
top_1,classics
top_2,short-stories
top_4,classics
top_5,nook
top_1,mystery
top_3,crime
top_4,castle
top_5,richard-castle
top_1,young adult
top_2,fantasy
top_3,mythology
top_4,romance
top_5,young adult
top_1,christianity
top_3,christianity
top_4,historical-fiction
top_5,francine-rivers
top_1,mystery
top_3,crime
top_4,mystery
top_5,british
top_1,classics
top_3,classics
top_4,literature
top_5,historical-fiction
top_1,fantasy
top_3,steampunk
top_4,brandon-sanderson
top_5,cosmere
top_1,mystery
top_2,thriller
top_3,crime
top_5,linwood-barclay
top_1,young adult
top_2,werewolves
top_3,paranormal
top_4,fantasy
top_5,young adult
top_1,history
top_3,science
top_5,biography
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_1,steampunk
top_2,young adult
top_3,fantasy
top_4,young adult
top_5,science fiction
top_1,urban-fantasy
top_2,paranormal
top_3,fantasy
top_4,romance
top_5,romance
top_1,fantasy
top_2,young adult
top_3,paranormal
top_4,demons
top_5,young adult
top_2,food
top_4,health
top_5,science
top_1,horror
top_3,science fiction
top_4,fantasy
top_5,post-apocalyptic
top_2,science
top_4,psychology
top_5,memory
top_2,lgbtq
top_3,chick-lit
top_4,adult-fiction
top_5,read-in-2011
top_1,dystopian
top_2,young adult
top_3,fantasy
top_4,dystopian
top_5,young adult
top_1,fantasy
top_2,malazan
top_3,fantasy
top_5,malazan-book-of-the-fallen
top_3,humor
top_4,hawaii
top_5,american-history
top_1,biography
top_4,biography-memoir
top_5,bio
top_1,mystery
top_2,jeffery-deaver
top_3,thriller
top_5,crime
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_1,young adult
top_2,angels
top_3,fantasy
top_4,paranormal
top_5,young adult
top_1,read-in-2011
top_2,dnf
top_3,fantasy
top_4,young adult
top_5,ya-paranormal
top_1,historical-fiction
top_2,young adult
top_3,africa
top_5,young adult
top_1,romance
top_2,contemporary-romance
top_3,erotica
top_4,contemporary
top_5,adult
top_1,young adult
top_2,fantasy
top_3,paranormal
top_4,mythology
top_5,romance
top_1,mystery
top_2,michael-connelly
top_4,crime
top_5,thriller
top_1,fantasy
top_2,science fiction
top_3,science fiction
top_4,young adult
top_1,روايات
top_2,arabic
top_4,روايات-عربية
top_5,arabic-novels
top_2,psychology
top_4,social-science
top_5,sociology
top_2,africa
top_3,new-york
top_4,nigeria
top_5,contemporary
top_1,young adult
top_2,poetry
top_3,ellen-hopkins
top_4,young adult
top_1,thriller
top_3,espionage
top_4,frederick-forsyth
top_5,mystery
top_1,spirituality
top_2,christianity
top_3,heaven
top_4,memoirs
top_5,christian-books
top_1,young adult
top_2,romance
top_3,new-adult
top_4,contemporary
top_5,young adult
top_2,humor
top_3,essays
top_4,memoir
top_5,memoirs
top_1,memoir
top_2,middle-east
top_3,history
top_1,young adult
top_2,historical
top_3,historical-fiction
top_4,war
top_5,wwii
top_1,romance
top_2,paranormal
top_3,romance
top_4,fantasy
top_5,nalini-singh
top_1,romance
top_2,paranormal
top_3,romance
top_4,fantasy
top_5,shifters
top_1,paranormal
top_2,romance
top_3,nalini-singh
top_4,fantasy
top_5,romance
top_1,romance
top_2,paranormal
top_3,romance
top_4,nalini-singh
top_5,fantasy
top_1,fantasy
top_3,humor
top_4,terry-pratchett
top_5,pratchett
top_1,young adult
top_2,cherub
top_3,action
top_4,young adult
top_5,adventure
top_1,cherub
top_2,young adult
top_3,action
top_4,young adult
top_1,cherub
top_2,young adult
top_3,young adult
top_4,action
top_1,cherub
top_2,young adult
top_3,young adult
top_4,action
top_1,cherub
top_2,young adult
top_3,young adult
top_4,action
top_5,spy
top_1,humor
top_2,comics
top_3,graphic novels
top_4,graphic-novel
top_1,fantasy
top_2,children
top_3,children
top_4,children
top_1,young adult
top_2,young adult
top_3,fantasy
top_4,paranormal
top_5,romance
top_1,mystery
top_2,fantasy
top_3,adventure
top_5,middle-grade
top_1,classics
top_2,poetry
top_4,literature
top_5,classics
top_1,fantasy
top_3,young adult
top_4,science fiction
top_5,science fiction
top_1,young adult
top_2,young adult
top_3,mystery
top_4,paranormal
top_5,fantasy
top_2,mystery
top_3,fantasy
top_4,horror
top_5,thriller
top_1,fantasy
top_2,young adult
top_3,adventure
top_4,young adult
top_5,john-flanagan
top_2,canadian
top_3,humor
top_4,humour
top_5,contemporary
top_1,fantasy
top_2,young adult
top_3,young adult
top_4,romance
top_5,paranormal
top_1,historical-fiction
top_3,holocaust
top_4,historical
top_5,war
top_1,politics
top_4,history
top_5,political
top_1,angels
top_2,young adult
top_3,paranormal
top_4,young adult
top_5,fantasy
top_1,mystery
top_2,lisa-gardner
top_3,thriller
top_5,suspense
top_1,manga
top_2,graphic novels
top_3,comics
top_4,science fiction
top_5,graphic-novel
top_1,lds
top_2,lds-fiction
top_3,young adult
top_4,fantasy
top_1,young adult
top_2,romance
top_3,contemporary
top_4,young adult
top_5,chick-lit
top_2,christianity
top_3,christianity
top_4,spirituality
top_5,christianity
top_1,humor
top_2,graphic novels
top_3,big-nate
top_4,graphic-novel
top_1,horror
top_2,werewolves
top_4,werewolf
top_5,fantasy
top_2,humor
top_3,memoir
top_5,biography
top_1,young adult
top_2,romance
top_3,contemporary
top_4,young adult
top_5,chick-lit
top_1,vampires
top_2,urban-fantasy
top_3,paranormal
top_4,romance
top_5,romance
top_1,fantasy
top_2,young adult
top_3,mythology
top_4,middle-grade
top_5,young adult
top_1,young adult
top_2,young adult
top_4,chick-lit
top_5,humor
top_1,fantasy
top_2,terry-pratchett
top_4,pratchett
top_5,humor
top_1,science fiction
top_2,science fiction
top_3,science fiction
top_4,science fiction
top_1,mystery
top_2,young adult
top_3,harlan-coben
top_4,young adult
top_5,thriller
top_1,zombies
top_2,young adult
top_3,young adult
top_4,dystopian
top_5,horror
top_2,science
top_3,history
top_5,technology
top_1,romance
top_2,chick-lit
top_3,contemporary
top_4,contemporary-romance
top_5,adult
top_1,chick-lit
top_2,romance
top_3,contemporary
top_4,contemporary-romance
top_5,chicklit
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,audible
top_1,theology
top_2,christianity
top_3,christian-life
top_5,christianity
top_1,children
top_3,children
top_4,humor
top_5,children
top_1,young adult
top_2,fantasy
top_3,paranormal
top_4,romance
top_5,the-immortals
top_1,romance
top_2,romance
top_3,historical
top_4,historical-fiction
top_5,regency
top_1,fantasy
top_3,humor
top_4,terry-pratchett
top_5,pratchett
top_2,chick-lit
top_3,maeve-binchy
top_4,ireland
top_5,audio
top_1,zombies
top_2,horror
top_3,science fiction
top_4,science fiction
top_1,children
top_2,children
top_3,adventure
top_4,children
top_5,mystery
top_1,young adult
top_2,paranormal
top_3,fantasy
top_4,romance
top_5,young adult
top_1,romance
top_2,romance
top_3,historical
top_4,lisa-kleypas
top_5,historical-fiction
top_1,romance
top_2,paranormal
top_3,romance
top_4,demons
top_5,larissa-ione
top_1,graphic novels
top_2,comics
top_3,horror
top_4,graphic-novel
top_5,zombies
top_1,biography
top_2,history
top_5,biography
top_1,science fiction
top_2,science fiction
top_3,science fiction
top_4,science fiction
top_5,science fiction
top_1,young adult
top_2,science fiction
top_3,adventure
top_4,science fiction
top_5,fantasy
top_2,mystery
top_3,lisa-scottoline
top_4,audio
top_5,suspense
top_1,young adult
top_2,realistic-fiction
top_3,young adult
top_4,sports
top_1,fantasy
top_3,young adult
top_4,children
top_5,magical-realism
top_1,urban-fantasy
top_2,paranormal
top_3,fantasy
top_4,werewolves
top_5,vampires
top_1,romance
top_2,romance
top_3,historical
top_4,historical-fiction
top_1,dystopian
top_2,young adult
top_3,dystopian
top_4,young adult
top_5,zombies
top_1,young adult
top_2,dystopian
top_3,dystopian
top_4,science fiction
top_5,young adult
top_1,children
top_2,children
top_4,children
top_5,children
top_1,fantasy
top_2,horror
top_4,werewolves
top_5,paranormal
top_1,science fiction
top_3,science fiction
top_4,science fiction
top_5,classics
top_2,humor
top_3,mystery
top_4,florida
top_5,audio
top_1,historical
top_2,historical-fiction
top_4,history
top_5,romance
top_1,kristin-hannah
top_3,chick-lit
top_4,romance
top_5,contemporary
top_1,plays
top_2,drama
top_3,classics
top_4,play
top_1,young adult
top_2,fantasy
top_3,young adult
top_4,mythology
top_5,paranormal
top_1,plays
top_2,classics
top_4,classics
top_5,historical-fiction
top_1,historical-fiction
top_3,historical
top_4,audio
top_5,bookclub
top_1,fantasy
top_2,young adult
top_4,young adult
top_5,paranormal
top_1,chick-lit
top_3,romance
top_4,mary-kay-andrews
top_5,southern
top_1,graphic novels
top_2,comics
top_3,graphic-novel
top_5,comics-graphic-novels
top_1,christianity
top_2,christianity
top_4,romance
top_5,kingsbury
top_1,john-sandford
top_3,lucas-davenport
top_4,mystery
top_5,crime
top_1,mystery
top_2,john-sandford
top_4,thriller
top_5,lucas-davenport
top_1,mystery
top_2,john-sandford
top_4,thriller
top_5,lucas-davenport
top_1,john-sandford
top_2,mystery
top_4,thriller
top_5,lucas-davenport
top_1,john-sandford
top_2,mystery
top_3,thriller
top_4,lucas-davenport
top_5,sandford
top_1,john-sandford
top_3,thriller
top_4,crime
top_5,mystery
top_1,mystery
top_2,john-sandford
top_4,thriller
top_5,crime
top_1,sandra-brown
top_2,mystery
top_3,romance
top_4,romantic-suspense
top_5,suspense
top_1,christianity
top_3,christianity
top_4,historical-fiction
top_5,francine-rivers
top_1,design
top_4,business
top_5,tech
top_1,young adult
top_2,young adult
top_3,mystery
top_4,contemporary
top_5,romance
top_2,biography
top_3,art
top_5,letters
top_1,art
top_3,art-history
top_4,history
top_5,reference
top_1,art
top_3,art-history
top_4,history
top_1,brad-thor
top_2,thriller
top_4,thor
top_5,thrillers
top_1,david-baldacci
top_2,thriller
top_4,mystery
top_5,baldacci
top_1,david-baldacci
top_2,mystery
top_3,thriller
top_5,baldacci
top_1,mystery
top_3,michael-connelly
top_4,crime
top_5,thriller
top_1,fantasy
top_2,david-eddings
top_4,fantasy
top_5,eddings
top_1,fantasy
top_2,david-eddings
top_4,fantasy
top_5,eddings
top_1,fantasy
top_2,david-eddings
top_4,fantasy
top_5,eddings
top_2,korea
top_3,asia
top_4,contemporary
top_5,asian
top_2,alex-delaware
top_3,mystery
top_4,mystery
top_5,jonathan-kellerman
top_1,mystery
top_2,jonathan-kellerman
top_4,alex-delaware
top_5,thriller
top_1,science fiction
top_2,science fiction
top_4,science fiction
top_5,science fiction
top_1,young adult
top_2,fantasy
top_3,young adult
top_5,magic
top_1,young adult
top_2,paranormal
top_3,young adult
top_4,fantasy
top_5,romance
top_1,young adult
top_2,paranormal
top_3,romance
top_4,young adult
top_5,fantasy
top_1,young adult
top_2,paranormal
top_3,young adult
top_4,fantasy
top_5,ghosts
top_1,fantasy
top_2,urban-fantasy
top_3,mystery
top_4,paranormal
top_1,fantasy
top_3,dark-fantasy
top_4,fantasy
top_5,fantasy
top_1,young adult
top_2,contemporary
top_3,young adult
top_4,romance
top_5,realistic-fiction
top_1,historical-fiction
top_2,romance
top_3,christianity
top_5,historical
top_1,young adult
top_2,romance
top_3,maybe
top_4,apocalyptic
top_5,young adult
top_1,young adult
top_2,dystopian
top_3,dystopian
top_4,science fiction
top_5,young adult
top_1,historical-fiction
top_3,romance
top_4,adult-fiction
top_5,adult
top_1,classics
top_3,french
top_4,france
top_5,french-literature
top_1,young adult
top_2,fantasy
top_3,paranormal
top_4,young adult
top_5,romance
top_1,mystery
top_2,thriller
top_3,crime
top_5,jeffery-deaver
top_1,young adult
top_2,chick-lit
top_4,gossip-girl
top_5,romance
top_1,young adult
top_2,chick-lit
top_3,young adult
top_4,gossip-girl
top_1,young adult
top_2,young adult
top_3,chick-lit
top_4,gossip-girl
top_1,graphic novels
top_2,comics
top_3,graphic novels
top_4,graphic-novel
top_1,graphic novels
top_2,comics
top_3,graphic novels
top_4,graphic-novel
top_1,young adult
top_2,dystopian
top_3,dystopian
top_4,young adult
top_5,romance
top_1,young adult
top_2,young adult
top_3,mystery
top_4,romance
top_5,spy
top_1,fantasy
top_2,paranormal
top_3,urban-fantasy
top_4,romance
top_5,romance
top_1,romance
top_2,contemporary-romance
top_3,contemporary
top_4,romantic-suspense
top_5,chick-lit
top_1,mystery
top_3,mystery
top_4,canada
top_5,crime
top_2,short-stories
top_3,african-american
top_4,classics
top_5,historical-fiction
top_1,historical-fiction
top_2,newbery
top_3,young adult
top_5,middle-grade
top_1,young adult
top_2,fantasy
top_3,young adult
top_4,urban-fantasy
top_5,paranormal
top_1,fantasy
top_3,fantasy
top_4,science fiction
top_5,fantasy
top_1,romance
top_2,vampires
top_3,romance
top_4,paranormal
top_5,vampire
top_1,historical-fiction
top_3,روايات
top_4,history
top_5,middle-east
top_1,mystery
top_2,karin-slaughter
top_3,crime
top_4,thriller
top_2,mystery
top_3,thriller
top_4,suspense
top_5,mystery
top_2,history
top_4,wwii
top_5,war
top_1,true-crime
top_3,crime
top_5,history
top_1,urban-fantasy
top_2,paranormal
top_3,vampires
top_4,anita-blake
top_5,fantasy
top_1,romance
top_2,danielle-steel
top_4,danielle-steele
top_5,chick-lit
top_2,crime
top_3,true-crime
top_4,biography
top_5,mafia
top_1,young adult
top_2,young adult
top_3,contemporary
top_4,realistic-fiction
top_1,picture-books
top_2,children
top_3,children
top_4,children
top_5,children
top_1,history
top_4,france
top_5,biography
top_1,young adult
top_2,romance
top_3,contemporary
top_4,young adult
top_5,summer
top_2,chick-lit
top_3,mystery
top_4,diane-chamberlain
top_5,contemporary
top_1,fantasy
top_2,fantasy
top_4,fantasy
top_5,dragons
top_1,business
top_3,technology
top_5,tech
top_1,fantasy
top_2,young adult
top_4,magic
